Diablo|http://diablotorrent.net/
microBit|http://microbit.eu/
nCore|https://ncore.cc/login.php
NewInsane|http://newinsane.info/
ZTracker|http://ztracker.org/
RPI|http://rpi:9091/transmission/web/
