Köznevelési törvény|http://net.jogtar.hu/jr/gen/hjegy_doc.cgi?docid=A1100190.TV
Nevelési intézmények működése|https://net.jogtar.hu/jr/gen/hjegy_doc.cgi?docid=a1200020.emm
Pedagógusok előmeneteli rendszere (326/2013)|https://net.jogtar.hu/jr/gen/hjegy_doc.cgi?docid=a1300326.kor
Érettségi vizsgaszabályzat (100/1997)|http://njt.hu/cgi_bin/njt_doc.cgi?docid=30517.335776
326/2013 módosítása (235/2016)|https://net.jogtar.hu/jogszabaly?docid=A1600235.KOR&timeshift=fffffff4&txtreferer=00000001.TXT
